label,beijingValue,shanghaiValue,chengduValue,guangzhouValue,shenzhenValue
7/4/2015 11:00,29,21,51,28,47
7/4/2015 12:00,15,15,49,33,26
7/4/2015 13:00,17,22,47,31,25
7/4/2015 14:00,22,16,41,23,24
7/4/2015 15:00,27,23,49,19,35
7/4/2015 16:00,31,21,40,25,20
7/4/2015 17:00,30,14,39,19,33
7/4/2015 18:00,35,21,36,21,53
7/4/2015 19:00,36,24,35,27,43
7/4/2015 20:00,59,24,38,22,53
7/4/2015 21:00,58,35,58,22,44
7/4/2015 22:00,64,31,44,22,22
7/4/2015 23:00,64,-999,51,23,42
7/5/2015 0:00,57,36,56,15,37
7/5/2015 1:00,53,36,63,22,18
7/5/2015 2:00,57,21,67,21,13
7/5/2015 3:00,58,24,55,18,17
7/5/2015 4:00,56,19,53,20,16
7/5/2015 5:00,51,18,57,20,6
7/5/2015 6:00,49,27,60,63,17
7/5/2015 7:00,56,28,57,43,20
7/5/2015 8:00,60,22,56,32,10
7/5/2015 9:00,61,21,38,17,17
7/5/2015 10:00,58,25,47,14,38
7/5/2015 11:00,61,23,41,17,39
7/5/2015 12:00,52,16,28,24,30
7/5/2015 13:00,59,24,33,30,8
7/5/2015 14:00,53,19,27,32,15
7/5/2015 15:00,54,21,29,27,50
7/5/2015 16:00,49,16,34,37,35
7/5/2015 17:00,57,20,28,20,45
7/5/2015 18:00,66,28,32,21,51
7/5/2015 19:00,54,34,29,36,53
7/5/2015 20:00,47,23,33,42,58
7/5/2015 21:00,44,21,30,53,67
7/5/2015 22:00,44,15,28,25,55
7/5/2015 23:00,55,-999,35,24,41
7/6/2015 0:00,51,17,23,22,32
7/6/2015 1:00,60,20,22,23,50
7/6/2015 2:00,68,20,36,17,48
7/6/2015 3:00,71,-999,26,16,54
7/6/2015 4:00,81,-999,19,11,44
7/6/2015 5:00,86,-999,20,12,40
7/6/2015 6:00,90,12,24,14,58
7/6/2015 7:00,91,24,42,9,46
7/6/2015 8:00,76,31,33,9,60
7/6/2015 9:00,55,-999,38,14,61
7/6/2015 10:00,46,39,38,16,58
7/6/2015 11:00,48,-999,-999,15,50
7/6/2015 12:00,53,-999,-999,21,39
7/6/2015 13:00,51,13,-999,14,23
7/6/2015 14:00,45,13,32,24,16
7/6/2015 15:00,49,14,45,21,23
7/6/2015 16:00,52,14,39,18,36
7/6/2015 17:00,44,15,38,16,27
7/6/2015 18:00,39,18,37,21,49
7/6/2015 19:00,42,21,42,21,39
7/6/2015 20:00,39,17,41,20,23
7/6/2015 21:00,37,14,42,19,41
7/6/2015 22:00,54,14,47,17,32
7/6/2015 23:00,61,18,38,19,57
7/7/2015 0:00,47,17,33,15,42
7/7/2015 1:00,53,17,39,18,53
7/7/2015 2:00,72,13,38,20,51
7/7/2015 3:00,69,19,47,17,93
7/7/2015 4:00,66,19,54,20,77
7/7/2015 5:00,70,18,48,18,115
7/7/2015 6:00,69,17,51,18,87
7/7/2015 7:00,73,24,50,16,74
7/7/2015 8:00,57,19,61,18,76
7/7/2015 9:00,62,18,48,20,52
7/7/2015 10:00,54,18,48,23,38
7/7/2015 11:00,52,18,51,19,25
7/7/2015 12:00,55,15,50,21,23
7/7/2015 13:00,51,17,52,18,31
7/7/2015 14:00,50,13,54,13,31
7/7/2015 15:00,51,20,47,17,31
7/7/2015 16:00,49,17,46,22,33
7/7/2015 17:00,48,18,46,16,26
7/7/2015 18:00,53,18,38,19,21
7/7/2015 19:00,46,22,41,18,39
7/7/2015 20:00,48,31,43,20,34
7/7/2015 21:00,59,25,40,15,59
7/7/2015 22:00,61,27,47,13,54
7/7/2015 23:00,71,25,44,17,44
7/8/2015 0:00,75,27,34,14,48
7/8/2015 1:00,79,26,38,12,53
7/8/2015 2:00,96,36,42,16,47
7/8/2015 3:00,114,42,59,13,64
7/8/2015 4:00,130,26,53,13,98
7/8/2015 5:00,151,27,57,14,117
7/8/2015 6:00,150,34,52,19,89
7/8/2015 7:00,149,18,44,19,60
7/8/2015 8:00,140,18,45,20,51
7/8/2015 9:00,119,20,46,18,49
7/8/2015 10:00,120,23,46,22,44
7/8/2015 11:00,108,21,37,21,33
7/8/2015 12:00,105,22,50,21,31
7/8/2015 13:00,98,24,106,19,14
7/8/2015 14:00,96,21,104,15,16
7/8/2015 15:00,99,23,69,20,12
7/8/2015 16:00,95,26,69,21,35
7/8/2015 17:00,92,24,76,29,31
7/8/2015 18:00,88,16,76,32,39
7/8/2015 19:00,73,28,63,32,44
7/8/2015 20:00,56,23,77,33,48
7/8/2015 21:00,50,25,85,27,49
7/8/2015 22:00,52,30,87,26,48
7/8/2015 23:00,62,27,100,26,53
7/9/2015 0:00,80,27,78,20,44
7/9/2015 1:00,75,20,69,19,35
7/9/2015 2:00,77,21,67,22,34
7/9/2015 3:00,69,28,54,22,49
7/9/2015 4:00,74,25,70,23,55
7/9/2015 5:00,74,28,51,18,74
7/9/2015 6:00,91,29,53,20,83
7/9/2015 7:00,68,35,53,19,53
7/9/2015 8:00,71,30,51,21,40
7/9/2015 9:00,70,29,49,20,31
7/9/2015 10:00,63,28,63,17,57
7/9/2015 11:00,59,33,51,15,48
7/9/2015 12:00,56,28,60,18,53
7/9/2015 13:00,61,21,36,16,66
7/9/2015 14:00,61,20,40,17,54
7/9/2015 15:00,66,16,43,18,60
7/9/2015 16:00,70,27,53,16,49
7/9/2015 17:00,52,27,51,23,41
7/9/2015 18:00,45,36,53,24,34
7/9/2015 19:00,32,31,49,21,70
7/9/2015 20:00,29,37,57,21,67
7/9/2015 21:00,25,25,62,11,78
7/9/2015 22:00,24,25,76,9,52
7/9/2015 23:00,26,31,73,5,39
7/10/2015 0:00,20,34,58,3,29
7/10/2015 1:00,13,21,79,5,45
7/10/2015 2:00,24,24,81,3,19
7/10/2015 3:00,41,25,72,-1,25
7/10/2015 4:00,45,26,74,-1,12
7/10/2015 5:00,48,20,68,-1,11
7/10/2015 6:00,52,19,63,-1,37
7/10/2015 7:00,44,21,67,1,37
7/10/2015 8:00,36,19,65,3,20
7/10/2015 9:00,36,23,58,8,40
7/10/2015 10:00,32,24,46,8,47
7/10/2015 11:00,31,23,38,15,24
7/10/2015 12:00,32,20,45,12,-999
7/10/2015 13:00,33,18,46,13,10
7/10/2015 14:00,40,17,49,11,38
7/10/2015 15:00,51,23,47,11,9
7/10/2015 16:00,56,23,42,21,9
7/10/2015 17:00,51,25,51,13,26
7/10/2015 18:00,56,27,54,23,11
7/10/2015 19:00,65,20,48,26,11
7/10/2015 20:00,51,14,46,24,16
7/10/2015 21:00,64,21,60,40,12
7/10/2015 22:00,69,17,58,48,19
7/10/2015 23:00,62,14,55,53,37
7/11/2015 0:00,63,10,55,54,18
7/11/2015 1:00,61,8,62,46,7
7/11/2015 2:00,70,9,50,26,15
7/11/2015 3:00,79,6,63,24,23
7/11/2015 4:00,101,3,67,25,44
7/11/2015 5:00,110,4,76,25,32
7/11/2015 6:00,121,7,76,22,20
7/11/2015 7:00,100,6,75,24,20
7/11/2015 8:00,101,6,85,28,12
7/11/2015 9:00,93,7,63,24,6
7/11/2015 10:00,90,6,54,29,0
7/11/2015 11:00,90,6,54,32,27
7/11/2015 12:00,103,8,59,29,43
7/11/2015 13:00,101,10,51,23,39
7/11/2015 14:00,104,7,45,26,43
7/11/2015 15:00,98,3,52,27,57
7/11/2015 16:00,100,5,50,23,69
7/11/2015 17:00,86,7,55,29,33
7/11/2015 18:00,67,3,48,27,34
7/11/2015 19:00,54,2,57,35,23
7/11/2015 20:00,58,3,54,38,29
7/11/2015 21:00,64,5,58,44,36
7/11/2015 22:00,73,3,54,35,28
7/11/2015 23:00,73,5,60,31,32
7/12/2015 0:00,80,8,59,30,29
7/12/2015 1:00,84,3,60,41,30
7/12/2015 2:00,109,1,68,38,32
7/12/2015 3:00,106,4,74,41,40
7/12/2015 4:00,111,8,73,39,87
7/12/2015 5:00,116,10,78,31,90
7/12/2015 6:00,141,11,71,32,83
7/12/2015 7:00,137,12,64,37,94
7/12/2015 8:00,134,15,54,32,87
7/12/2015 9:00,118,17,62,33,100
7/12/2015 10:00,110,17,70,31,66
7/12/2015 11:00,102,12,74,38,57
7/12/2015 12:00,104,25,68,33,104
7/12/2015 13:00,92,18,68,39,108
7/12/2015 14:00,68,27,85,41,33
7/12/2015 15:00,67,23,81,34,88
7/12/2015 16:00,67,21,100,39,49
7/12/2015 17:00,60,29,85,34,82
7/12/2015 18:00,57,33,82,31,66
7/12/2015 19:00,54,33,76,37,76
7/12/2015 20:00,63,40,77,35,60
7/12/2015 21:00,66,42,75,45,67
7/12/2015 22:00,82,39,78,62,83
7/12/2015 23:00,70,42,79,73,67
7/13/2015 0:00,75,46,67,80,50
7/13/2015 1:00,62,52,92,87,39
7/13/2015 2:00,69,48,95,82,36
7/13/2015 3:00,56,48,96,81,42
7/13/2015 4:00,51,47,106,77,16
7/13/2015 5:00,54,41,119,67,3
7/13/2015 6:00,53,47,105,67,4
7/13/2015 7:00,42,31,117,64,11
7/13/2015 8:00,34,31,106,75,26
7/13/2015 9:00,29,41,84,63,18
7/13/2015 10:00,29,56,54,71,18
7/13/2015 11:00,19,73,51,72,23
7/13/2015 12:00,19,81,57,80,17
7/13/2015 13:00,16,87,63,76,-999
7/13/2015 14:00,24,86,68,71,2
7/13/2015 15:00,34,84,65,85,22
7/13/2015 16:00,40,87,57,76,16
7/13/2015 17:00,31,105,57,75,27
7/13/2015 18:00,37,109,54,76,34
7/13/2015 19:00,44,103,62,53,17
7/13/2015 20:00,49,100,60,45,31
7/13/2015 21:00,54,74,68,47,39
7/13/2015 22:00,60,69,51,53,35
7/13/2015 23:00,64,67,50,33,35
7/14/2015 0:00,64,68,45,25,45
7/14/2015 1:00,50,69,60,27,68
7/14/2015 2:00,31,60,72,24,72
7/14/2015 3:00,24,57,72,16,67
7/14/2015 4:00,29,61,61,16,51
7/14/2015 5:00,26,54,76,15,47
7/14/2015 6:00,30,56,62,17,76
7/14/2015 7:00,28,54,67,16,69
7/14/2015 8:00,27,70,71,17,-999
7/14/2015 9:00,27,83,81,20,-999
7/14/2015 10:00,24,88,85,26,-999
7/14/2015 11:00,25,91,105,25,-999
7/14/2015 12:00,34,81,101,30,-999
7/14/2015 13:00,38,67,80,35,-999
7/14/2015 14:00,42,62,89,41,21
7/14/2015 15:00,-999,63,71,48,35
7/14/2015 16:00,52,67,66,54,20
7/14/2015 17:00,56,65,68,64,21
7/14/2015 18:00,26,63,66,70,29
7/14/2015 19:00,30,56,73,28,-999
7/14/2015 20:00,28,48,78,19,24
7/14/2015 21:00,28,42,73,16,31
7/14/2015 22:00,19,38,51,20,21
7/14/2015 23:00,20,31,51,22,23
7/15/2015 0:00,19,32,36,22,23
7/15/2015 1:00,26,25,42,24,40
7/15/2015 2:00,22,22,28,21,18
7/15/2015 3:00,26,26,33,17,13
7/15/2015 4:00,24,26,27,16,15
7/15/2015 5:00,26,30,35,20,19
7/15/2015 6:00,28,29,30,16,32
7/15/2015 7:00,28,35,27,18,24
7/15/2015 8:00,33,33,39,22,23
7/15/2015 9:00,26,32,36,13,1
7/15/2015 10:00,33,36,30,17,4
7/15/2015 11:00,35,33,32,26,-1
7/15/2015 12:00,42,34,37,26,-999
7/15/2015 13:00,51,30,36,24,-999
7/15/2015 14:00,42,26,45,18,0
7/15/2015 15:00,37,21,48,22,32
7/15/2015 16:00,38,17,66,35,34
7/15/2015 17:00,47,13,63,41,15
7/15/2015 18:00,44,19,47,21,-999
7/15/2015 19:00,50,16,49,21,-999
7/15/2015 20:00,49,18,46,17,-999
7/15/2015 21:00,53,14,58,14,-999
7/15/2015 22:00,38,16,59,12,-999
7/15/2015 23:00,41,24,62,17,-999
7/16/2015 0:00,41,19,53,16,-999
7/16/2015 1:00,41,19,71,17,-999
7/16/2015 2:00,57,30,72,21,-999
7/16/2015 3:00,53,30,72,27,-999
7/16/2015 4:00,53,18,90,28,-999
7/16/2015 5:00,47,28,94,20,-999
7/16/2015 6:00,47,24,100,26,-999
7/16/2015 7:00,44,25,81,23,17
7/16/2015 8:00,38,28,77,29,15
7/16/2015 9:00,35,21,76,37,41
7/16/2015 10:00,29,24,83,38,33
7/16/2015 11:00,30,33,85,25,24
7/16/2015 12:00,28,25,47,38,35
7/16/2015 13:00,32,26,51,46,27
7/16/2015 14:00,33,27,38,47,7
7/16/2015 15:00,23,22,34,45,-999
7/16/2015 16:00,27,24,30,49,-999
7/16/2015 17:00,22,29,38,44,20
7/16/2015 18:00,28,29,36,12,-3
7/16/2015 19:00,29,26,34,16,14
7/16/2015 20:00,28,25,42,23,7
7/16/2015 21:00,38,32,62,36,2
7/16/2015 22:00,48,45,64,32,0
7/16/2015 23:00,44,44,68,39,-2
7/17/2015 0:00,37,48,56,43,-3
7/17/2015 1:00,18,48,52,42,-3
7/17/2015 2:00,13,41,50,45,-3
7/17/2015 3:00,16,37,45,16,39
7/17/2015 4:00,25,32,37,20,-999
7/17/2015 5:00,18,29,47,21,-999
7/17/2015 6:00,23,32,24,20,-999
7/17/2015 7:00,25,23,28,18,-999
7/17/2015 8:00,19,27,38,38,-999
7/17/2015 9:00,19,25,38,30,-999
7/17/2015 10:00,25,25,48,27,-999
7/17/2015 11:00,27,24,42,36,-999
7/17/2015 12:00,22,25,52,37,-999
7/17/2015 13:00,30,29,40,49,-999
7/17/2015 14:00,29,26,41,44,-999
7/17/2015 15:00,30,24,39,56,-999
7/17/2015 16:00,36,25,38,54,-999
7/17/2015 17:00,50,25,42,50,11
7/17/2015 18:00,53,31,65,56,8
7/17/2015 19:00,60,29,65,55,24
7/17/2015 20:00,71,27,63,53,30
7/17/2015 21:00,70,25,59,62,8
7/17/2015 22:00,68,20,53,60,0
7/17/2015 23:00,79,21,54,14,2
7/18/2015 0:00,82,14,56,25,67
7/18/2015 1:00,67,18,60,22,32
7/18/2015 2:00,38,20,59,18,5
7/18/2015 3:00,69,21,56,12,71
7/18/2015 4:00,49,18,62,24,31
7/18/2015 5:00,40,20,59,26,93
7/18/2015 6:00,40,18,68,31,58
7/18/2015 7:00,41,20,76,33,121
7/18/2015 8:00,34,22,76,43,150
7/18/2015 9:00,34,22,75,40,130
7/18/2015 10:00,36,26,72,44,66
7/18/2015 11:00,36,24,75,44,91
7/18/2015 12:00,42,31,62,61,29
7/18/2015 13:00,38,30,48,54,10
7/18/2015 14:00,44,32,60,28,67
7/18/2015 15:00,43,30,57,19,77
7/18/2015 16:00,28,27,57,21,37
7/18/2015 17:00,28,25,48,25,58
7/18/2015 18:00,35,29,57,31,35
7/18/2015 19:00,28,24,48,29,46
7/18/2015 20:00,38,21,48,34,34
7/18/2015 21:00,49,15,60,33,26
7/18/2015 22:00,42,20,50,33,18
7/18/2015 23:00,47,14,37,39,20
7/19/2015 0:00,50,14,50,33,64
7/19/2015 1:00,58,15,54,39,87
7/19/2015 2:00,63,17,51,36,0
7/19/2015 3:00,69,14,56,35,-4
7/19/2015 4:00,72,19,52,32,55
7/19/2015 5:00,68,15,61,25,-999
7/19/2015 6:00,70,13,63,34,5
7/19/2015 7:00,60,17,59,31,11
7/19/2015 8:00,52,20,60,31,23
7/19/2015 9:00,77,20,57,21,-999
7/19/2015 10:00,79,14,59,28,46
7/19/2015 11:00,85,19,48,31,10
7/19/2015 12:00,101,19,68,40,36
7/19/2015 13:00,100,17,59,30,44
7/19/2015 14:00,94,15,50,35,6
7/19/2015 15:00,80,18,46,27,2
7/19/2015 16:00,59,19,46,31,42
7/19/2015 17:00,59,24,45,26,14
7/19/2015 18:00,55,24,46,24,17
7/19/2015 19:00,45,15,48,29,12
7/19/2015 20:00,48,23,30,35,7
7/19/2015 21:00,69,19,45,44,8
7/19/2015 22:00,79,21,40,42,10
7/19/2015 23:00,83,21,36,44,15
7/20/2015 0:00,82,16,35,41,65
7/20/2015 1:00,86,11,44,40,56
7/20/2015 2:00,84,20,44,37,7
7/20/2015 3:00,82,11,44,38,56
7/20/2015 4:00,73,12,47,40,80
7/20/2015 5:00,74,12,67,33,0
7/20/2015 6:00,77,19,62,31,41
7/20/2015 7:00,75,21,69,30,28
7/20/2015 8:00,88,21,68,32,35
7/20/2015 9:00,76,23,81,24,6
7/20/2015 10:00,80,24,90,27,34
7/20/2015 11:00,86,24,96,19,-999
7/20/2015 12:00,80,25,72,23,29
7/20/2015 13:00,66,28,61,21,6
7/20/2015 14:00,65,26,81,20,-3
7/20/2015 15:00,67,23,105,19,-999
7/20/2015 16:00,65,24,89,9,48
7/20/2015 17:00,64,25,77,13,52
7/20/2015 18:00,76,21,76,19,54
7/20/2015 19:00,81,21,76,26,35
7/20/2015 20:00,97,23,69,15,26
7/20/2015 21:00,106,24,62,19,37
7/20/2015 22:00,132,27,55,13,54
7/20/2015 23:00,131,26,43,9,57
7/21/2015 0:00,111,35,44,9,12
7/21/2015 1:00,112,31,57,8,6
7/21/2015 2:00,108,33,68,7,47
7/21/2015 3:00,85,36,52,11,25
7/21/2015 4:00,74,39,54,11,2
7/21/2015 5:00,83,32,49,9,49
7/21/2015 6:00,89,36,49,9,14
7/21/2015 7:00,116,36,56,21,58
7/21/2015 8:00,133,37,62,40,88
7/21/2015 9:00,141,37,59,10,46
7/21/2015 10:00,140,-999,79,10,47
7/21/2015 11:00,142,28,78,9,44
7/21/2015 12:00,150,39,70,10,42
7/21/2015 13:00,140,35,78,8,38
7/21/2015 14:00,134,31,75,6,46
7/21/2015 15:00,122,37,63,7,-999
7/21/2015 16:00,124,39,47,6,-999
7/21/2015 17:00,129,37,41,8,-999
7/21/2015 18:00,142,44,37,14,-999
7/21/2015 19:00,95,41,58,15,-999
7/21/2015 20:00,54,38,57,15,-999
7/21/2015 21:00,54,44,56,20,-999
7/21/2015 22:00,54,43,56,12,-999
7/21/2015 23:00,58,43,59,14,-999
7/22/2015 0:00,49,43,-15,11,-999
7/22/2015 1:00,57,32,53,11,-999
7/22/2015 2:00,57,26,57,10,-999
7/22/2015 3:00,62,28,58,10,-999
7/22/2015 4:00,70,26,-999,15,-999
7/22/2015 5:00,72,31,-999,12,-999
7/22/2015 6:00,83,26,-999,18,-999
7/22/2015 7:00,90,31,-999,15,-999
7/22/2015 8:00,80,31,-999,22,-999
7/22/2015 9:00,65,23,-999,25,-999
7/22/2015 10:00,64,18,26,-999,-999
7/22/2015 11:00,65,14,18,-999,-999
7/22/2015 12:00,56,14,25,15,-999
7/22/2015 13:00,39,19,20,17,-999
7/22/2015 14:00,47,24,18,18,-999
7/22/2015 15:00,46,32,19,17,-999
7/22/2015 16:00,56,37,18,16,-999
7/22/2015 17:00,52,45,17,14,-999
7/22/2015 18:00,54,48,34,16,-999
7/22/2015 19:00,53,52,35,16,-999
7/22/2015 20:00,14,55,36,32,-999
7/22/2015 21:00,10,49,47,31,-999
7/22/2015 22:00,16,35,42,36,-999
7/22/2015 23:00,20,27,41,31,-999
7/23/2015 0:00,30,23,23,23,-999
7/23/2015 1:00,32,21,18,16,-999
7/23/2015 2:00,32,24,16,14,-999
7/23/2015 3:00,38,25,17,21,-999
7/23/2015 4:00,37,21,19,12,-999
7/23/2015 5:00,40,30,19,16,-999
7/23/2015 6:00,45,27,20,15,-999
7/23/2015 7:00,37,30,25,15,-999
7/23/2015 8:00,35,33,30,9,-999
7/23/2015 9:00,37,31,26,12,-999
7/23/2015 10:00,44,36,29,12,-999
7/23/2015 11:00,47,35,31,18,-999
7/23/2015 12:00,51,36,35,19,-999
7/23/2015 13:00,57,57,43,18,-999
7/23/2015 14:00,55,40,35,12,-999
7/23/2015 15:00,59,30,18,8,-999
7/23/2015 16:00,70,23,19,19,-999
7/23/2015 17:00,45,25,14,23,-999
7/23/2015 18:00,39,29,16,16,-999
7/23/2015 19:00,38,40,30,18,-999
7/23/2015 20:00,33,43,27,18,-999
7/23/2015 21:00,35,48,26,16,-999
7/23/2015 22:00,48,72,29,18,-999
7/23/2015 23:00,58,63,28,3,-999
7/24/2015 0:00,51,54,34,7,-999
7/24/2015 1:00,42,35,32,3,-999
7/24/2015 2:00,41,28,23,7,-999
7/24/2015 3:00,44,25,33,6,-999
7/24/2015 4:00,48,25,23,6,-999
7/24/2015 5:00,42,26,32,4,-999
7/24/2015 6:00,46,29,53,2,-999
7/24/2015 7:00,48,29,33,-4,-999
7/24/2015 8:00,79,32,38,-5,-999
7/24/2015 9:00,79,31,24,1,-999
7/24/2015 10:00,82,25,-999,9,-999
7/24/2015 11:00,78,29,2,8,-999
7/24/2015 12:00,59,34,3,18,-999
7/24/2015 13:00,40,39,3,29,-999
7/24/2015 14:00,30,35,1,35,-999
7/24/2015 15:00,38,30,13,36,-999
7/24/2015 16:00,57,35,8,12,-999
7/24/2015 17:00,54,28,7,7,-999
7/24/2015 18:00,35,33,9,6,-999
7/24/2015 19:00,29,33,6,7,-999
7/24/2015 20:00,40,37,12,15,-999
7/24/2015 21:00,58,35,9,19,-999
7/24/2015 22:00,61,29,10,22,-999
7/24/2015 23:00,68,27,6,18,-999
7/25/2015 0:00,74,21,5,23,-999
7/25/2015 1:00,80,20,1,22,-999
7/25/2015 2:00,82,22,10,11,-999
7/25/2015 3:00,83,27,12,24,-999
7/25/2015 4:00,87,33,8,24,-999
7/25/2015 5:00,76,36,9,14,-999
7/25/2015 6:00,81,43,7,17,-999
7/25/2015 7:00,72,48,2,19,-999
7/25/2015 8:00,69,45,6,12,-999
7/25/2015 9:00,81,44,3,11,-999
7/25/2015 10:00,83,44,10,21,-999
7/25/2015 11:00,83,44,5,10,-999
7/25/2015 12:00,77,55,12,11,-999
7/25/2015 13:00,59,78,5,14,-999
7/25/2015 14:00,49,72,-4,16,-999
7/25/2015 15:00,57,63,17,18,-999
7/25/2015 16:00,60,66,2,7,-999
7/25/2015 17:00,61,61,3,7,-999
7/25/2015 18:00,85,45,10,27,-999
7/25/2015 19:00,113,54,7,24,-999
7/25/2015 20:00,108,56,8,23,-999
7/25/2015 21:00,108,67,13,11,-999
7/25/2015 22:00,102,63,14,17,-999
7/25/2015 23:00,112,63,12,20,-999
7/26/2015 0:00,112,59,6,18,-999
7/26/2015 1:00,120,60,7,19,-999
7/26/2015 2:00,135,60,8,17,-999
7/26/2015 3:00,125,77,6,18,-999
7/26/2015 4:00,137,84,5,16,-999
7/26/2015 5:00,142,83,6,15,-999
7/26/2015 6:00,145,84,7,12,-999
7/26/2015 7:00,137,94,7,14,-999
7/26/2015 8:00,124,85,8,12,-999
7/26/2015 9:00,114,63,8,14,-999
7/26/2015 10:00,111,49,13,20,-999
7/26/2015 11:00,85,34,9,13,-999
7/26/2015 12:00,96,39,7,7,-999
7/26/2015 13:00,91,25,3,9,-999
7/26/2015 14:00,69,29,9,10,-999
7/26/2015 15:00,73,64,9,12,-999
7/26/2015 16:00,86,66,9,16,-999
7/26/2015 17:00,66,45,8,14,-999
7/26/2015 18:00,69,50,8,22,-999
7/26/2015 19:00,70,52,5,24,-999
7/26/2015 20:00,70,71,14,20,-999
7/26/2015 21:00,80,79,10,27,-999
7/26/2015 22:00,109,62,10,11,-999
7/26/2015 23:00,102,44,8,14,-999
7/27/2015 0:00,80,40,4,12,-999
7/27/2015 1:00,79,45,10,12,-999
7/27/2015 2:00,93,42,13,12,-999
7/27/2015 3:00,52,37,6,14,-999
7/27/2015 4:00,28,37,9,20,-999
7/27/2015 5:00,36,43,7,5,-999
7/27/2015 6:00,39,46,6,15,-999
7/27/2015 7:00,38,62,7,14,-999
7/27/2015 8:00,35,64,9,10,-999
7/27/2015 9:00,39,35,9,8,-999
7/27/2015 10:00,42,28,16,17,-999
7/27/2015 11:00,54,27,-2,15,-999
7/27/2015 12:00,64,33,0,11,-999
7/27/2015 13:00,72,36,4,12,-999
7/27/2015 14:00,82,38,3,9,-999
7/27/2015 15:00,77,27,1,19,-999
7/27/2015 16:00,67,43,4,11,-999
7/27/2015 17:00,94,47,4,17,-999
7/27/2015 18:00,92,52,11,18,-999
7/27/2015 19:00,93,59,15,20,-999
7/27/2015 20:00,17,67,11,21,-999
7/27/2015 21:00,31,48,9,18,-999
7/27/2015 22:00,27,55,10,17,-999
7/27/2015 23:00,37,53,8,18,-999
7/28/2015 0:00,40,50,-1,12,-999
7/28/2015 1:00,49,41,6,12,-999
7/28/2015 2:00,59,38,7,11,-999
7/28/2015 3:00,51,33,5,9,-999
7/28/2015 4:00,56,45,1,11,-999
7/28/2015 5:00,60,45,3,12,-999
7/28/2015 6:00,51,55,3,10,-999
7/28/2015 7:00,46,59,8,8,-999
7/28/2015 8:00,41,48,17,5,-999
7/28/2015 9:00,40,46,-999,6,-999
7/28/2015 10:00,33,43,51,11,-999
7/28/2015 11:00,25,31,56,15,-999
7/28/2015 12:00,33,29,51,17,-999
7/28/2015 13:00,38,27,34,14,-999
7/28/2015 14:00,33,22,39,14,-999
7/28/2015 15:00,43,30,33,9,-999
7/28/2015 16:00,43,31,38,4,-999
7/28/2015 17:00,49,61,45,7,-999
7/28/2015 18:00,56,70,46,6,-999
7/28/2015 19:00,55,63,56,21,-999
7/28/2015 20:00,66,49,54,28,-999
7/28/2015 21:00,72,59,48,27,-999
7/28/2015 22:00,82,54,52,22,-999
7/28/2015 23:00,95,49,58,21,-999
7/29/2015 0:00,81,40,47,15,-999
7/29/2015 1:00,94,36,59,17,-999
7/29/2015 2:00,86,30,53,19,-999
7/29/2015 3:00,98,37,52,21,-999
7/29/2015 4:00,74,39,61,16,-999
7/29/2015 5:00,80,46,62,23,-999
7/29/2015 6:00,78,47,99,14,-999
7/29/2015 7:00,75,52,90,20,-999
7/29/2015 8:00,71,54,86,14,-999
7/29/2015 9:00,70,41,79,17,-999
7/29/2015 10:00,74,39,58,17,-999
7/29/2015 11:00,67,35,79,14,-999
7/29/2015 12:00,75,38,69,20,-999
7/29/2015 13:00,80,38,68,-2,-999
7/29/2015 14:00,90,26,70,-1,-999
7/29/2015 15:00,86,35,71,6,-999
7/29/2015 16:00,102,38,51,6,-999
7/29/2015 17:00,92,57,47,8,-999
7/29/2015 18:00,92,41,64,9,-999
7/29/2015 19:00,77,45,55,9,-999
7/29/2015 20:00,92,59,56,15,-999
7/29/2015 21:00,93,48,61,12,-999
7/29/2015 22:00,98,48,61,9,-999
7/29/2015 23:00,22,40,66,11,-999
7/30/2015 0:00,12,36,47,9,-999
7/30/2015 1:00,16,22,37,10,-999
7/30/2015 2:00,13,18,37,9,-999
7/30/2015 3:00,20,15,43,9,-999
7/30/2015 4:00,33,16,42,16,-999
7/30/2015 5:00,32,17,44,32,-999
7/30/2015 6:00,38,20,46,37,-999
7/30/2015 7:00,30,22,51,32,-999
7/30/2015 8:00,44,27,40,42,-999
7/30/2015 9:00,62,26,48,37,-999
7/30/2015 10:00,44,29,52,21,-999
7/30/2015 11:00,69,34,51,12,-999
7/30/2015 12:00,66,34,54,9,-999
7/30/2015 13:00,76,32,67,15,-999
7/30/2015 14:00,77,27,39,7,-999
7/30/2015 15:00,74,37,58,7,-999
7/30/2015 16:00,78,35,47,9,-999
7/30/2015 17:00,23,32,45,9,-999
7/30/2015 18:00,14,49,56,10,-999
7/30/2015 19:00,15,55,56,10,-999
7/30/2015 20:00,18,46,47,8,-999
7/30/2015 21:00,12,45,44,8,-999
7/30/2015 22:00,24,39,53,12,-999
7/30/2015 23:00,19,36,62,13,-999
7/31/2015 0:00,14,36,66,10,-999
7/31/2015 1:00,23,39,73,11,-999
7/31/2015 2:00,18,40,49,12,-999
7/31/2015 3:00,12,41,33,14,-999
7/31/2015 4:00,18,36,35,15,-999
7/31/2015 5:00,12,42,49,13,-999
7/31/2015 6:00,14,35,44,7,-999
7/31/2015 7:00,20,29,69,31,-999
7/31/2015 8:00,16,34,67,30,-999
7/31/2015 9:00,17,35,65,24,-999
7/31/2015 10:00,15,34,58,12,-999
7/31/2015 11:00,15,29,51,11,-999
